channel 0,channel 1,channel 2,channel 3,channel 5,channel 6
31,115,96,99,94,80
32,115,96,99,94,80
33,115,96,99,94,80
35,115,96,99,94,80
36,115,96,99,94,80
34,115,96,99,94,80
35,115,96,99,94,80
36,115,96,99,94,80
31,115,96,99,94,80
35,115,96,99,94,80
34,115,96,99,94,80
32,115,96,99,94,80
32,114,96,99,94,80
33,114,96,99,94,80
31,114,96,99,94,80
32,114,96,99,94,80
34,114,96,99,94,80
39,114,96,99,94,80
33,115,96,99,94,80
35,115,96,99,94,80
32,115,96,99,94,80
32,115,96,99,94,80
28,115,96,99,94,80
29,115,96,99,94,80
32,115,96,99,94,80
33,115,96,99,94,80
31,115,96,99,94,80
32,115,96,99,94,80
26,115,96,99,94,80
8,115,96,99,94,80
30,115,96,99,94,80
29,115,96,99,94,80
33,115,96,99,94,80
13,115,96,99,94,80
22,115,96,99,94,80
30,115,96,99,94,80
11,115,96,99,94,80
7,115,96,99,94,80
27,115,96,99,94,80
30,115,96,99,94,80
35,115,96,99,94,80
35,115,96,99,94,80
33,115,96,99,94,80
28,115,96,99,94,80
32,115,96,99,94,80
37,115,96,99,94,80
36,114,96,99,94,80
35,114,96,99,94,80
34,114,96,99,94,80
37,114,96,99,94,80
35,114,96,99,94,80
45,114,96,99,94,80
37,114,96,99,94,80
39,114,96,99,94,80
33,114,96,99,94,80
41,114,96,99,94,80
43,114,96,99,94,80
41,114,96,99,94,80
35,114,96,99,94,80
34,114,96,99,94,80
41,114,96,99,94,80
40,115,96,99,94,80
37,115,96,99,94,80
38,114,96,99,94,80
39,114,96,99,94,80
42,114,96,99,94,80
35,114,96,99,94,80
31,114,96,99,94,80
30,114,96,99,94,80
38,114,96,99,94,80
34,114,96,99,94,80
32,114,96,99,94,80
32,114,96,99,94,80
34,114,96,99,94,80
32,114,96,100,94,80
30,114,96,99,94,80
36,114,96,100,94,80
40,114,96,99,94,80
35,114,96,100,94,80
39,114,96,99,94,80
35,114,96,100,94,80
36,114,96,99,94,80
35,114,96,99,94,80
38,114,96,100,94,80
42,114,96,100,94,80
40,114,96,100,94,80
36,114,96,100,94,80
38,114,96,100,94,80
40,114,96,100,94,80
35,114,96,100,94,80
42,114,96,100,94,80
40,114,96,100,94,80
37,114,96,100,94,80
40,115,96,100,94,80
34,115,96,100,94,80
33,115,96,100,94,80
30,115,96,100,94,80
35,115,96,100,94,80
33,115,96,100,94,80
39,115,96,100,94,80
36,115,96,100,94,80
38,115,96,100,94,80
38,115,96,100,94,80
33,115,96,100,94,80
39,115,96,100,94,80
36,115,96,99,94,80
38,115,96,100,94,80
37,115,96,100,94,80
34,115,96,100,94,80
33,115,96,100,94,80
32,115,96,100,94,80
36,115,96,100,94,80
32,115,96,100,94,80
34,115,96,100,94,80
34,115,96,100,94,80
35,115,96,100,94,80
31,115,96,100,94,80
33,115,96,100,94,80
33,115,96,100,94,80
35,115,96,100,94,80
35,115,96,100,94,80
35,114,96,100,94,80
35,114,96,100,94,80
34,114,96,100,94,80
36,114,96,100,94,80
35,114,96,100,94,80
31,114,96,100,94,80
35,114,96,100,94,80
33,114,96,100,94,80
34,114,96,100,94,80
38,114,96,100,94,80
35,114,96,100,94,80
39,114,96,100,94,80
36,114,96,100,94,80
35,114,96,100,94,80
36,114,96,100,94,80
32,115,96,100,94,80
35,115,96,100,94,80
37,115,96,100,94,80
32,115,96,100,94,80
32,115,96,100,94,80
34,115,96,100,94,80
33,115,96,100,94,80
40,115,96,100,94,80
38,115,96,100,94,80
32,115,96,100,94,80
34,115,96,100,94,80
41,115,96,100,94,80
30,115,96,100,94,80
35,115,96,100,94,80
33,115,96,100,94,80
32,115,96,100,94,80
33,115,96,100,94,80
33,115,96,100,94,80
37,115,96,100,94,80
37,115,96,100,94,80
35,115,96,100,94,80
33,115,96,100,94,80
37,115,96,100,94,80
36,115,96,100,94,80
36,115,96,100,94,80
37,115,96,100,94,80
37,115,96,100,94,80
40,115,96,100,94,80
35,115,96,100,94,80
34,115,96,100,94,80
37,115,96,100,94,80
40,115,96,100,94,80
40,115,96,100,94,80
37,115,96,100,94,80
35,115,96,100,94,80
32,115,96,100,94,80
33,115,96,100,94,80
30,115,96,100,94,80
33,115,96,100,94,80
37,115,96,100,94,80
34,115,96,100,94,80
31,115,96,100,94,80
33,115,96,100,94,80
36,115,96,100,94,80
30,115,96,100,95,80
37,115,96,100,94,80
40,115,96,100,95,80
36,115,96,100,95,80
32,115,96,100,94,80
35,115,96,100,95,80
40,115,96,100,95,80
39,115,96,100,95,80
36,115,96,100,95,80
42,115,96,100,95,80
44,115,96,100,95,80
38,115,96,100,95,80
38,115,96,100,95,80
37,115,96,100,95,80
35,115,96,100,95,80
40,115,96,100,95,80
39,115,96,100,95,80
38,115,96,100,95,80
36,115,96,100,95,80
34,115,96,100,95,80
37,115,96,100,95,80
36,115,96,100,95,80
35,115,96,100,95,80
36,115,96,100,95,80
36,115,96,100,95,80
35,115,96,100,95,80
40,115,96,100,95,80
33,115,96,100,95,80
34,115,96,100,95,80
35,115,96,100,95,80
38,115,96,100,95,80
39,115,96,100,95,80
37,115,96,100,95,80
34,115,96,100,95,80
36,115,96,100,95,80
40,115,96,100,95,80
36,115,96,100,95,80
29,115,96,100,95,80
38,115,96,100,95,80
38,115,96,100,95,80
39,115,96,100,95,80
36,115,96,100,95,80
38,115,96,100,95,80
37,115,96,100,95,80
41,115,96,100,95,80
41,115,96,100,95,80
37,115,96,100,95,80
36,115,96,100,95,80
35,115,96,100,95,80
32,115,96,100,95,80
37,115,96,100,95,80
33,115,96,100,95,80
35,115,96,100,95,80
35,115,96,100,95,80
35,115,96,100,95,80
33,115,96,100,95,80
34,115,96,100,95,80
36,115,96,100,95,80
34,115,96,100,95,80
36,115,96,100,95,80
34,115,96,100,95,80
33,115,96,100,95,80
36,115,96,100,95,80
37,115,96,100,95,80
47,115,96,100,95,80
37,115,96,100,95,80
35,115,96,100,95,80
37,115,96,100,95,80
39,115,96,100,95,80
37,115,96,100,95,80
30,115,96,100,95,80
36,115,96,100,95,80
35,115,96,100,95,80
77,115,96,100,95,80
26,115,96,100,95,80
36,115,96,100,95,80
33,115,96,100,95,80
37,115,96,100,95,80
37,115,96,100,95,80
36,115,96,100,95,80
35,115,96,100,95,80
41,115,96,100,95,80
38,115,96,100,95,80
39,115,96,100,95,80
40,115,96,100,95,80
35,115,96,100,95,80
32,115,96,100,95,80
32,115,96,100,95,80
32,115,96,100,95,80
33,115,96,100,95,80
35,115,96,100,95,80
35,115,96,100,95,80
30,115,96,100,95,80
35,115,96,100,95,80
34,115,96,100,95,80
34,115,96,100,95,80
29,115,96,100,95,80
30,115,96,100,95,80
30,115,96,100,95,80
36,116,96,100,95,80
-7,116,96,100,95,80
-3,116,96,100,95,80
31,116,96,100,95,80
27,116,96,100,95,80
15,116,96,100,95,80
-1,116,96,100,95,80
11,116,96,100,95,80
12,116,96,100,95,80
-7,116,96,100,95,80
2,116,96,100,95,80
-34,116,96,100,95,80
36,116,96,100,95,80
37,116,96,100,95,80
35,115,96,100,95,80
34,116,96,100,95,80
36,116,96,100,95,80
37,116,96,100,95,80
37,116,96,100,95,80
36,115,96,100,95,80
38,115,96,100,95,80
40,115,96,100,95,80
46,115,96,100,95,80
44,115,96,100,95,80
36,115,96,100,95,80
43,115,96,100,95,80
35,115,96,100,95,80
37,115,96,100,95,80
39,115,96,100,95,80
40,115,96,100,95,80
38,115,96,100,95,80
37,115,96,100,95,80
34,115,96,100,95,80
32,115,96,100,95,80
29,115,96,100,95,80
34,115,96,100,95,80
36,115,96,100,95,80
36,115,96,100,95,80
33,115,96,100,95,80
34,115,96,100,95,80
37,115,96,100,95,80
35,115,96,100,95,80
33,116,96,100,95,80
43,116,96,100,95,80
41,116,96,100,95,80
40,116,96,100,95,80
43,116,96,100,95,80
45,116,96,100,95,80
43,116,96,100,95,80
42,116,96,100,95,80
36,116,96,100,95,80
33,116,96,100,95,80
36,116,96,100,95,80
35,115,96,100,95,80
37,115,96,100,95,80
38,115,96,100,95,80
37,115,96,100,95,80
33,115,96,100,95,80
35,115,96,100,95,80
35,115,96,100,95,80
38,116,96,100,95,80
36,116,96,100,95,80
30,116,96,100,95,80
35,116,96,100,95,80
38,116,96,100,95,80
34,116,96,100,95,80
35,116,96,100,95,80
30,116,96,100,95,80
35,115,96,100,95,80
37,115,96,100,95,80
30,115,96,100,95,80
35,115,96,100,95,80
34,115,96,100,95,80
33,115,96,100,95,80
35,115,96,100,95,80
35,115,96,100,95,80
34,116,96,100,95,80
34,116,96,100,95,80
35,116,96,100,95,80
40,115,96,101,95,80
36,115,96,100,95,80
40,116,96,101,95,80
39,116,96,101,95,80
40,115,96,101,95,80
41,116,96,101,95,80
36,115,96,101,95,80
38,115,96,101,95,80
39,115,96,101,95,80
36,115,96,101,95,80
41,115,96,101,95,80
42,115,96,101,95,80
46,115,96,101,95,80
43,115,96,101,95,80
41,115,97,101,95,80
40,115,97,101,95,80
42,115,97,101,95,80
41,115,97,101,95,80
43,115,97,101,95,80
41,115,97,101,95,80
40,116,97,101,95,80
40,116,97,101,95,80
40,116,97,101,95,80
41,116,97,101,95,80
45,116,97,101,95,80
43,116,97,101,95,80
46,116,97,101,95,80
42,116,97,101,95,80
36,116,97,101,95,80
38,116,97,101,95,80
42,116,97,101,95,80
39,116,97,101,95,80
37,116,97,101,95,80
36,116,97,101,95,80
36,116,97,101,95,80
34,116,97,101,95,80
36,116,97,101,95,80
33,116,97,101,95,80
33,116,97,101,95,80
36,116,97,101,95,80
32,116,97,101,95,80
33,116,97,101,95,80
35,116,97,101,95,80
32,116,97,101,95,80
37,116,97,101,95,80
33,117,97,101,95,80
34,116,97,101,95,80
31,117,97,101,95,80
33,117,97,101,95,80
31,117,97,101,95,80
32,117,97,101,95,80
34,117,96,101,95,80
35,116,96,101,95,80
34,116,96,101,95,80
32,116,96,101,95,80
31,116,96,101,95,80
30,116,96,101,95,80
30,116,96,101,95,80
31,116,96,101,95,80
33,116,97,101,95,80
34,116,97,101,95,80
37,116,97,101,95,80
34,116,97,101,95,80
30,116,97,101,95,80
31,116,97,101,95,80
35,116,97,101,95,80
33,116,97,101,95,80
29,116,97,101,95,80
31,116,97,101,95,80
31,116,97,101,95,80
28,117,97,101,95,80
34,117,97,101,95,80
30,117,97,101,95,80
30,117,97,101,95,80
29,117,97,101,95,80
32,117,96,101,95,80
31,117,96,101,95,80
31,117,96,101,95,80
31,117,96,101,95,80
27,117,96,101,95,80
34,117,96,101,95,80
29,117,96,101,95,80
29,117,96,101,95,80
29,117,96,101,95,80
29,117,97,101,95,80
33,117,96,101,95,80
34,117,96,101,95,80
31,117,96,101,95,80
36,117,96,101,95,80
36,117,96,101,95,80
34,117,96,101,95,80
0,116,96,101,95,80
36,116,96,101,95,80
35,116,96,101,95,80
37,116,96,101,95,80
40,116,96,101,95,80
35,116,97,101,95,80
33,116,96,101,95,80
32,116,96,101,95,80
34,116,96,101,95,80
36,116,96,101,95,80
35,116,96,101,95,80
37,116,97,101,95,80
36,116,97,101,95,80
35,117,96,101,95,80
38,116,96,101,95,80
32,116,97,101,95,80
36,116,97,101,95,80
34,116,96,101,95,80
31,116,96,101,95,80
36,116,96,101,95,80
33,116,96,101,95,80
31,116,96,101,95,80
31,116,96,101,95,80
33,116,96,101,95,80
31,116,96,101,95,80
37,116,96,101,95,80
31,116,96,101,95,80
32,116,96,101,95,80
32,116,97,101,95,80
31,116,97,101,95,80
34,116,97,101,95,80
34,116,97,101,95,80
35,116,97,101,95,80
36,116,97,101,95,80
34,116,97,101,95,80
32,116,97,101,95,80
5,116,97,101,95,80
-18,116,97,101,95,80
19,116,97,101,95,80
42,115,97,101,95,80
51,116,97,101,95,80
24,116,97,101,95,80
23,116,97,101,95,80
47,116,97,101,95,80
18,116,97,101,95,80
58,116,97,101,95,80
4,116,97,101,95,80
1,116,97,101,95,80
6,116,97,101,95,80
16,116,97,101,95,80
9,116,97,101,95,80
9,116,97,101,95,80
18,116,97,101,95,80
19,116,97,101,95,80
14,116,97,101,95,80
29,116,97,101,95,80
22,116,97,101,95,80
10,116,97,101,95,80
20,116,97,101,95,80
16,116,97,101,95,80
20,116,97,101,95,80
15,116,97,101,95,80
37,116,97,101,95,80
36,116,97,101,95,80
43,116,97,101,95,80
34,116,97,101,95,80
37,116,97,101,95,80
37,116,97,101,95,80
35,116,97,101,95,80
39,116,97,101,95,80
34,116,97,101,95,80
39,116,97,101,95,80
36,116,97,101,95,80
35,116,97,101,95,80
30,116,97,101,95,80
32,116,97,101,95,80
37,116,97,101,95,80
30,116,97,101,95,80
34,116,97,101,95,80
35,116,97,101,95,80
33,116,97,101,95,80
29,117,97,101,95,80
31,117,97,101,95,80
33,117,97,101,95,80
30,117,97,101,95,80
31,117,96,101,95,80
32,116,96,101,95,80
29,116,96,101,95,80
31,116,97,101,95,80
32,116,97,101,95,80
32,116,97,101,95,80
30,116,97,101,95,80
32,116,97,101,95,80
29,116,97,101,95,80
32,116,97,101,95,80
31,116,97,101,95,80
29,116,97,101,95,80
29,116,97,101,95,80
32,116,97,101,95,80
31,117,97,101,95,80
34,117,97,101,95,80
31,117,97,101,95,80
30,117,97,101,95,80
33,117,97,101,95,80
30,116,97,101,95,80
39,116,97,101,95,80
31,116,97,101,95,80
31,116,97,101,95,80
32,116,97,101,95,80
29,116,97,101,95,80
36,116,97,101,95,80
32,116,97,101,95,80
29,116,97,101,95,80
29,116,97,101,95,80
32,116,97,101,95,80
31,116,97,101,95,80
32,116,97,101,95,80
30,117,97,101,95,80
33,117,97,101,95,80
37,117,96,101,95,80
32,117,96,101,95,80
30,116,97,101,95,80
33,116,97,101,95,80
36,116,97,101,95,80
32,116,97,101,95,80
36,116,97,101,95,80
37,116,97,101,95,80
36,116,97,101,95,80
36,116,97,101,95,80
38,116,97,101,95,80
33,116,97,101,95,80
34,116,97,101,95,80
30,116,97,101,95,80
29,116,97,101,95,80
33,116,97,101,95,80
35,116,97,101,95,80
34,116,97,101,95,80
36,116,97,101,95,80
33,116,97,101,96,80
32,116,97,101,95,80
31,116,97,101,96,80
34,116,97,101,96,80
35,116,97,101,96,80
35,116,97,101,96,80
33,116,97,101,96,80
30,116,97,101,96,80
31,116,97,101,96,80
34,116,97,101,95,80
35,116,97,101,96,80
35,117,97,101,96,80
35,117,97,101,96,80
36,117,97,101,96,80
36,117,97,101,96,80
38,117,97,101,96,80
39,117,97,101,96,80
39,117,97,101,96,80
40,117,97,101,96,80
43,117,97,101,96,80
44,117,97,101,96,80
41,117,97,101,96,80
44,117,97,101,96,80
46,117,97,101,96,80
40,116,97,101,96,80
39,116,97,101,96,80
39,116,97,101,96,80
37,116,97,101,96,80
37,116,97,101,96,80
34,116,97,101,96,80
34,116,97,101,96,80
33,116,97,101,96,80
35,116,97,101,96,80
36,116,97,101,96,80
40,116,97,101,96,80
38,116,97,101,96,80
38,116,97,101,96,80
40,116,97,101,96,80
35,116,97,101,96,80
35,116,97,101,96,80
32,116,97,101,96,80
30,116,97,101,96,80
35,116,97,101,96,81
31,116,97,101,96,80
34,116,97,101,96,80
34,116,97,101,96,80
38,116,97,101,96,80
33,116,97,101,96,80
35,116,97,101,96,80
33,116,97,101,96,80
35,116,97,101,96,80
33,116,97,101,96,80
30,116,97,101,96,80
33,116,97,101,96,80
37,116,97,101,96,80
31,116,97,101,96,80
34,116,97,101,96,80
38,116,97,101,96,80
37,116,97,101,96,80
36,116,97,101,96,80
35,116,97,101,96,80
37,116,97,101,96,80
33,116,97,101,96,80
35,116,97,101,96,80
36,116,97,101,96,80
37,116,97,101,96,80
34,116,97,101,96,80
36,116,97,101,96,80
32,116,97,101,96,80
33,116,97,101,96,80
33,116,97,101,96,80
34,116,97,101,96,80
35,116,97,101,96,80
33,116,97,101,96,80
32,116,97,101,96,80
32,116,97,101,96,80
32,116,97,101,96,80
33,116,97,101,96,80
34,116,97,101,96,80
34,116,97,101,96,80
29,116,97,101,96,80
34,116,97,101,96,80
37,116,97,101,96,80
33,116,97,101,96,80
29,116,97,101,96,80
33,116,97,101,96,80
33,116,97,101,96,80
35,116,97,101,96,80
32,116,97,101,96,80
30,116,97,101,96,80
33,116,97,101,96,80
33,116,97,101,96,80
37,116,97,101,96,80
32,116,97,101,96,80
16,116,97,101,96,80
61,116,97,101,96,80
36,116,97,101,96,80
39,116,97,101,96,80
47,116,97,101,96,80
45,116,97,101,96,80
48,116,97,101,96,80
34,116,97,101,96,80
38,116,97,101,96,80
28,116,97,101,96,80
16,116,97,101,96,80
10,116,97,101,96,80
32,116,97,101,96,80
29,117,97,101,96,80
39,117,97,101,96,80
32,117,97,101,96,80
37,117,97,101,96,80
37,117,97,101,96,80
43,117,97,101,96,80
40,117,97,101,96,80
56,117,97,101,96,80
52,117,97,101,96,80
30,117,97,102,96,80
24,117,97,101,96,80
82,117,97,102,96,80
38,117,97,102,96,80
39,117,97,101,96,80
41,117,97,101,96,80
37,117,97,102,96,80
39,116,97,102,96,80
49,116,97,102,96,80
37,116,97,102,96,80
46,116,97,102,96,80
47,116,97,102,96,80
53,116,97,102,96,80
36,116,97,102,96,80
44,116,97,102,96,80
57,116,97,102,96,80
44,116,97,102,96,80
52,116,97,102,96,80
66,116,97,102,96,80
59,116,97,102,96,80
33,117,97,102,96,80
32,117,97,102,96,80
35,117,97,102,96,80
37,117,97,102,96,80
34,117,97,102,96,80
35,117,97,102,96,80
35,117,97,102,96,80
37,116,97,102,96,80
33,116,97,102,96,80
33,116,97,102,96,80
34,116,97,102,96,80
34,116,97,102,96,80
36,116,97,102,96,80
34,117,97,102,96,80
32,117,97,102,96,80
33,117,97,102,96,80
33,117,97,102,96,80
30,117,97,102,96,80
32,117,97,102,96,80
30,117,97,102,96,80
34,117,97,102,96,80
33,117,97,102,96,80
33,117,97,102,96,80
38,117,97,102,96,80
40,116,97,102,96,80
38,116,97,102,96,80
36,116,97,102,96,80
39,116,97,102,96,80
32,116,97,102,96,80
34,117,97,102,96,80
36,117,97,102,96,80
35,117,97,102,96,80
34,116,97,102,96,80
39,116,97,102,96,80
38,116,97,102,96,80
37,116,97,102,96,80
36,116,97,102,96,80
39,116,97,102,96,80
33,116,97,102,96,80
37,116,97,102,96,80
37,116,97,102,96,80
34,116,97,102,96,80
32,116,97,102,96,80
36,116,97,102,96,80
35,116,97,102,96,80
32,116,97,102,96,80
33,116,97,102,96,80
35,116,97,102,96,80
32,116,97,102,96,80
30,116,97,102,96,80
35,116,97,102,96,80
36,116,97,102,96,80
39,116,97,102,96,80
38,116,97,102,96,80
39,116,97,102,96,80
37,116,97,102,96,80
34,116,97,102,96,80
37,116,97,102,96,80
36,116,97,102,96,80
30,116,97,102,96,80
32,116,97,102,96,80
28,116,97,102,96,80
35,116,97,102,96,80
33,116,97,102,96,80
36,116,97,102,96,80
34,116,97,102,96,80
35,116,97,102,96,80
39,116,97,102,96,80
31,116,97,102,96,80
31,116,97,102,96,80
32,116,97,102,96,80
34,116,97,102,96,80
34,116,97,102,96,80
34,116,97,102,96,80
34,116,97,102,96,80
36,116,97,102,96,80
37,116,97,102,96,80
38,116,97,102,96,80
33,116,97,102,96,80
72,116,97,102,96,80
18,116,97,102,96,80
33,116,97,102,96,80
38,116,97,102,96,80
46,116,97,102,96,80
53,116,97,102,96,80
49,116,97,102,96,80
40,116,97,102,96,80
36,116,97,102,96,80
40,116,97,102,96,80
59,116,97,102,96,80
32,116,97,102,96,80
40,116,97,102,96,80
38,116,97,102,96,80
40,116,97,102,96,80
50,116,97,102,96,80
49,116,97,102,96,80
41,116,97,102,96,80
35,116,97,102,96,80
46,116,97,102,96,80
37,116,97,102,96,80
30,116,97,102,96,80
31,116,97,102,96,80
35,116,97,102,96,80
36,116,97,102,96,80
34,116,97,102,96,80
33,116,97,102,96,80
34,116,97,102,96,80
34,116,97,102,96,80
31,116,97,102,96,80
32,116,97,102,96,80
30,116,97,102,96,80
29,116,97,102,96,80
31,116,97,102,96,80
31,116,97,102,96,80
31,117,97,102,96,80
33,116,97,102,96,80
32,117,97,102,96,80
32,117,97,102,96,80
30,117,97,102,96,80
33,117,97,102,96,80
28,117,97,102,96,80
29,117,97,102,96,80
33,117,97,102,96,80
33,117,97,102,96,80
30,117,97,102,96,80
31,117,97,102,96,80
30,117,97,102,96,80
30,117,97,102,96,80
32,117,97,102,96,80
29,117,97,102,96,80
32,117,97,102,96,80
29,117,97,102,96,80
29,117,97,102,96,80
30,117,97,102,96,80
31,117,97,102,96,80
30,117,97,102,96,80
74,117,97,102,96,80
85,117,97,102,96,80
86,117,97,102,96,80
87,117,97,102,96,80
88,117,97,102,96,80
90,117,97,102,96,80
88,117,97,102,96,80
86,117,97,102,96,80
84,117,97,102,96,80
82,116,97,102,96,80
82,116,97,102,96,80
82,116,97,102,96,80
82,116,97,102,96,80
82,115,97,102,96,80
87,115,97,102,96,80
88,115,97,102,96,80
88,115,97,102,96,80
84,115,97,102,96,80
83,115,97,102,96,80
82,115,97,102,96,80
82,115,97,102,96,80
81,115,97,102,96,80
81,115,97,102,96,80
81,116,97,102,96,80
81,116,97,102,96,80
81,116,97,102,96,80
81,116,97,102,96,80
81,116,97,102,96,80
82,116,97,102,96,80
83,116,97,102,96,80
83,116,97,102,96,80
83,116,97,102,96,80
82,116,97,102,96,80
82,116,97,102,96,80
81,115,97,102,96,80
81,115,97,102,96,80
81,115,97,102,96,80
81,115,97,102,96,80
81,115,97,102,96,80
82,115,97,102,96,80
84,115,97,102,96,80
83,115,97,102,96,80
81,115,97,102,96,80
81,115,97,102,96,80
81,115,97,102,96,80
81,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
79,115,97,102,96,80
79,115,97,102,96,80
79,115,97,102,96,80
79,115,97,102,96,80
79,115,97,102,96,80
79,115,97,102,96,80
79,115,97,102,96,80
79,115,97,102,96,80
79,115,97,102,96,80
79,115,97,102,96,80
79,115,97,102,96,80
79,114,97,102,96,80
79,114,97,102,96,80
79,114,97,102,96,80
79,115,97,102,96,80
79,115,97,102,96,80
79,115,97,102,96,80
79,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
81,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
80,115,97,102,96,80
81,115,97,102,96,80
80,115,97,102,96,80
81,115,97,102,96,80
83,115,97,102,96,80
83,114,97,102,96,80
83,114,97,102,96,80
84,115,97,102,96,80
85,115,97,102,96,80
85,115,97,102,96,80
86,115,97,102,96,80
86,115,97,102,96,80
86,115,97,102,96,80
86,115,97,102,96,80
85,115,97,102,96,80
84,115,97,102,96,80
87,115,97,102,96,80
89,115,97,102,96,80
89,115,97,102,96,80
34,115,97,102,96,80
19,115,97,102,96,80
37,115,97,102,96,80
37,115,97,102,96,80
38,115,97,102,96,80
32,115,97,102,96,80
40,115,97,102,96,80
30,115,97,102,96,80
29,115,97,102,96,80
51,115,97,102,96,80
47,115,97,102,96,80
50,115,97,102,96,80
41,115,97,102,96,80
43,114,97,102,96,80
37,114,97,102,96,80
30,114,97,102,96,80
40,115,97,102,96,80
28,114,97,102,96,80
42,114,97,102,96,80
32,114,97,102,96,80
33,115,97,102,96,80
36,115,97,102,96,80
33,115,97,102,96,80
33,114,97,102,96,80
35,114,97,102,96,80
34,114,97,102,96,80
33,114,97,102,96,80
61,114,97,102,96,80
36,114,97,102,96,80
93,115,97,102,96,80
90,115,97,102,96,80
88,115,97,102,96,80
87,115,97,102,96,80
86,115,97,102,96,80
87,115,97,102,96,80
88,115,97,102,96,80
88,115,97,102,96,80
89,115,97,102,96,80
89,115,97,102,96,80
88,115,97,102,96,80
89,115,97,102,96,80
89,115,97,102,96,80
89,115,97,102,96,80
89,115,97,102,96,80
89,115,97,102,96,80
89,115,97,102,96,80
89,115,97,102,96,80
89,115,97,102,96,80
88,115,97,102,96,80
88,115,97,102,96,80
88,115,97,102,96,80
87,115,97,102,96,80
87,115,97,102,96,80
87,115,97,102,96,80
86,115,97,102,96,80
87,115,97,102,96,80
87,115,97,102,96,80
87,115,97,102,96,80
87,115,97,102,96,80
87,115,97,102,96,80
86,115,97,102,96,80
87,115,97,102,96,80
86,115,97,102,96,80
86,115,97,102,96,80
86,115,97,102,96,80
86,115,97,102,96,80
85,115,97,102,96,80
85,115,97,102,96,80
85,115,97,102,96,80
86,115,97,102,96,80
86,115,97,102,96,80
85,115,97,102,96,80
85,115,97,102,96,80
85,115,97,102,96,80
85,115,97,103,96,80
85,115,97,103,96,80
85,115,97,103,96,80
85,115,97,103,96,80
85,114,97,103,96,80
85,114,97,103,96,80
85,114,97,103,96,80
85,114,97,102,96,80
85,114,97,103,96,80
85,114,97,103,96,80
85,114,97,102,96,80
85,114,97,102,96,80
84,114,97,102,96,80
84,114,97,102,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,115,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,114,97,103,96,80
84,115,97,103,96,80
84,115,97,103,96,80
84,115,97,103,97,80
84,115,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,96,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
86,114,97,103,96,80
86,114,97,103,96,80
85,114,97,103,97,80
85,114,97,103,97,80
84,114,97,103,97,80
84,114,97,103,97,80
85,114,97,103,97,80
85,114,97,103,97,80
84,114,97,103,97,80
84,115,97,103,97,80
84,115,97,103,96,80
85,115,97,103,97,80
84,115,97,103,97,80
84,115,97,103,96,80
84,115,97,103,97,80
83,115,97,103,97,80
84,115,97,103,97,80
84,115,97,103,97,80
85,115,97,103,97,80
85,115,97,103,97,80
85,115,97,103,97,80
85,115,97,103,97,80
85,115,97,103,97,80
85,115,97,103,97,80
84,115,97,103,97,80
84,115,97,103,97,80
84,115,97,103,97,80
84,115,97,103,97,80
84,115,97,103,97,80
84,115,97,103,97,80
84,116,97,103,97,80
85,116,97,103,97,80
85,116,97,103,97,80
85,116,97,103,97,80
85,116,97,103,97,80
84,116,97,103,97,80
84,116,97,103,97,80
84,116,97,103,97,80
84,116,97,103,97,80
84,116,97,103,97,80
84,116,97,103,97,80
84,116,97,103,96,80
83,116,97,103,97,80
83,116,97,103,97,80
83,116,97,103,97,80
83,116,97,103,97,80
83,116,97,103,97,80
83,116,97,103,97,80
83,116,97,103,97,80
83,116,97,103,97,80
84,116,97,103,97,80
84,116,97,103,97,80
83,116,97,103,97,80
83,116,97,103,97,80
83,116,97,103,97,80
83,116,97,103,97,80
83,116,97,103,97,80
82,115,97,103,96,80
82,115,97,103,97,80
83,115,97,103,97,80
83,115,97,103,96,80
83,115,97,103,97,80
83,115,97,103,97,80
83,115,97,103,97,80
83,115,97,103,97,80
82,114,97,103,97,80
